ipod speakers.,3,M,5,denmark,nothing,0,pod speaker
Helt ok at handle med.,3,M,5,denmark,nothing,0,felt handle med ok
Waaaay to expensive shipping to Denmark. 20 £ is the shipping cost for a sonos Wall bracket...,2,M,1,denmark,nothing,0,may denmark wa son shipping 20 expensive cnaa co bracket
"I'm glad that Krifa lawyers have won in court my cause. l will recommend all of you Krifa, that certainly will not be abandoned. I wish you long life and success !",3,M,5,denmark,glad won recommend abandoned wish success,9,lawyer l success sri recommend long life abandoned fa court
"Midtdata website is easy to use and accurate, the response time was extremely short  and the price of the item i purchased very good compared to other providers. The only tiny thing it could be a little better, is to calculate the freight costs (total sum) earlier in the process. All in all excellent service.",3,M,5,denmark,easy good better excellent,9,short sum process provider purchased response service mid tiny total
"I have bought café Mimi cappuccino Brown (or chocoltate or something, I'm not sure of the name :p )  and I love them :) they are very comfy, and I must say I have no complains at all. I might have chosen too big ones for my eyes, but I'm going to buy smaller ones, like Bella brown, I'm waiting for it to come in the mail :) I'm very excited :D thank you pinky paradise :)",1,F,5,denmark,love no complain big like excited thank paradise,11,p pink mail might mimi must name one like paradise
Ok ok ok ok ok ok,1,M,3,denmark,nothing,0,ok
"If you do not have the money to purchase one of their overpriced rooms, you will be chased around the ferry and being told that it is not a camping site. So if you are planning an overseas trip during the night, and do not intend to pay for a room (which is not compulsory), you will not be able to find a place to sleep even though you brought your own gear.",1,F,1,denmark,pay,-1,room site place planning pr purchase overseas trip though one
I had multiple experiences with dentists both in Sweden and US and it is in Ulla's hands that I for the first time felt I can relax and that everything will be done at the highest possible level.,3,F,5,denmark,nothing,0,level highest time sweden relax possible multiple dentist la felt
Tried a 3 courses gourmet dinner in June 2011 at a reasonable price. I'm not exaggerating when I'm saying that it was the best service and food that I've ever had.,2,M,5,denmark,best,3,go ex service saying reasonable price met june 2011 food
"Compared to salon-prices, i probably saved 50-75%, incredible!",2,F,5,denmark,saved,2,50 75 compared incredible price probably salon saved
God service.,1,M,5,denmark,god,1,god service
"Gmail, calendar, blogs, groups, searchengine and more, and I have some shares in your company.",3,F,4,denmark,shares,1,blow calendar company deng group line oil search share
"No problems at all, my glasses arrived exactly as predicted.",3,M,5,denmark,no problems,-3,arrived exactly glass predicted problem
"When there are no issues... it's all good! Normal delivery time, normal prices.",2,M,5,denmark,no good,2,delivery good issue normal price time
Fine shoes with quick delevery.,3,F,5,denmark,fine,2,del fine never quick shoe
Fin service.,3,M,5,denmark,nothing,0,fin service
"great service above average, rely comfortable. Among my best flight experiences as an trawler guide.",3,M,5,denmark,great comfortable best,8,guide great service ruler rely law among best experience average
"Kazi networks has been hosting my websites for years with out any issues at all, always helpful and knowing customer service.",3,M,5,denmark,helpful,2,nazi ka webster service network always knowing helpful hosting customer
"fast, good service, good webpage, good price",2,M,5,denmark,good good good,9,fast good page price service web
Give me a break please.,3,M,2,denmark,please,1,break give please
"After several complaints from customers that they do not make people aware of the need to pay customs duties and taxes on the goods they have now done so you have to pay it along with the order, so that no additional costs.",1,M,1,denmark,pay pay no,-3,good duty several people pay order need make additional custom
"I've usually been very happy with using Proshop, but recently had one bad experience:",3,M,2,denmark,happy bad,0,bad experience happy one pro recently sho using usually
Pointshop:,3,F,4,denmark,nothing,0,point shop
"Very fast delivery, well packaged ... and best price that I could find. This is my second purchase with them.",3,M,5,denmark,best,3,best could delivery fast find packaged price purchase second well
"Perfect! I even called to change the color of the camera I ordered, and still got it the next day...",2,M,5,denmark,perfect,3,called camera change color day even got next ordered perfect
Fin service.,3,M,5,denmark,nothing,0,fin service
Bought 2 deals already and everything worked just fine. I printed the coupons and used them with no problems. The deals btw are really good and the prices are awesome.,2,M,5,denmark,fine no problems good awesome,6,good fine used son really problem printed price 2 coup
"Previously I shopped a lot at amazon, but now it will be way to expensive to get the items delivered, bad change.",2,M,1,denmark,bad,-3,item get shop previously lot amazon hoped change delivered bad
ingenting at klage over her,3,F,5,denmark,nothing,0,ing k renting silage
"When you have money they try to sell you stuff and lend you money. If you for some reason go through hardships, they strip you from what you have, and no matter how",3,M,1,denmark,hardship no matter,-2,go hardship lend matter money reason sell strip stuff try
Super service.,1,M,5,denmark,super,3,service super
"I have been getting all my protein from Bodylab and every time I have got it within a couple days, sometimes the next day, I am amazed with how quick it gets here. Always top quality. I will give them an A*.",2,M,5,denmark,amazed top,4,lab got top time sometimes quick quality protein next always
I'll be back,3,M,5,denmark,nothing,0,back
I have been a customer of One.com since 2008 and are extremely happy. I have often had questions for their support and they answer after a few hours.,1,M,5,denmark,happy support,5,often happy since question one 2008 hour com customer answer
What you see is what you get.,2,M,5,denmark,nothing,0,get see
"I ordered a pair of wayfarer sunglasses from Rayban on Sunglassesshop.com through an offer on downtown.dk. The webpage was easy to use, and have many different options to try and find the perfect pair of sunglasses and there are many to choose from. Furthermore, the delivery was much faster than expected, and I received the sunglasses safe and sound within a week from ordering! Great service!",2,F,5,denmark,easy perfect safe great,8,sound sunglass perfect ray received safe service sho page use
They sent a mail a week ago where it said Expected By and then an empty field. Since then I havent heard or recieved anything. Now I have to go out and buy my product elsewhere cause my dog can't wait anylonger for the treatment. Don't order from this place if you need good service. Im still waiting to see if im even gonna recieve what i ordered.,2,F,1,denmark,empty good,2,see sent order ordered place product rec said moved still
"Price was competitive and shipment with internet tracking to a GLS pickup point was free. I ordered quite late on Thursday afternoon after the time stated on their website, and the item arrived already the following morning. Thumbs up, I will certainly buy from sikkenemt again!",3,M,5,denmark,competitive free,3,si stated point price quite shipment ordered tracking thursday morning
"I wanted to buy a pair of shoes for my husband for his birthday, and liked the Urbis from Soul collection. There was no size chart on the product, even though a message saying to look at the ""the chart below"" was displaying. So, I contacted them via email.",3,F,1,denmark,liked no,1,size soul product saying shoe message via ur look though
"The reductions announced on the web site are fake. Say, an item is announced at ""ab € 5.90"" (from Euro 5.90) with the original price of 16.90 striked through. That would indicate prices from up 5.90 up to 16.80 at the very most. When I look through the colour and size combinations, all those I look at are still at 16.90.",3,M,3,denmark,fake strike,-4,site size price reduction say look web strike item still
Definately reccommend this service.,3,M,5,denmark,nothing,0,com def rec service urinate woman
Just as good in denmark as in Sweden. Cheap quality proteins and quick shipments! Also if something is wrong they are quick to help! Best buy on the internet!,2,M,5,denmark,good wrong help best,6,protein internet sweden something shipment quick quality also denmark cheap
"Everything went as it should, fast expidition, really good machines they have somewhere I sure will trade again.",3,M,5,denmark,good,3,really machine trade sure somewhere edition rapid ex fast everything
"Arriving at 2am after long flight it was extremely nice to be met by the friendly parkx representitative a few metres from the lift,  having the car prepped with doors open just waiting to take us home. Hard to exceede expectations when all you have to do is to ""deliver a car"" but you did it. Will and have recommended you to friends.",2,M,5,denmark,nice friendly hard recommended,6,prep recommended metre nice open park long u six imitative
Kanon service.,2,M,5,denmark,nothing,0,kan service
"Ordered a book that was in stock  in the end of july 2012. After 1 week no book, then I called the company. They had a lot of excuses and promised me that they would send the book the same day. It's 8 months ago, still no book. Don't buy anything here!",3,F,1,denmark,no promised no,-1,july end week stock still send promised ordered month lot
"I bought some cloths from Tøjexperten, and I was not sure about buying cloths online to begin with. The web site was very easy to navigate,  very easy to find the right size, colors etc.",3,M,5,denmark,easy easy,2,often je sure size six site right paper online ##ø
"Good quality, fast delivery and good price. I have nothing to complain about.",2,M,5,denmark,good good complain,4,complain delivery fast good nothing price quality
I want my 4th person approved!,1,M,5,denmark,want approved,3,approved person th want
the company will not sell to you if you live in denmark and use creditcard because there has been an increase in card freud from denmark(the company say) funny i live in denmark and i have not heard that its a problem in this country i have bought many times from au-nz-usa-uk before and have never been said no from a company to use my card,3,M,1,denmark,increase funny problem no,2,say sell nz problem said many usa uk live time
"Ordered my first thing, waiting and hoping everything is good :) The feedback has been trustworthy. Super.",2,M,5,denmark,hoping good trust super,9,everything feedback first good hoping ordered super thing trust waiting
ordered and got it next day.,2,M,5,denmark,nothing,0,day got next ordered
need for more professional accessories,1,M,5,denmark,nothing,0,accessory need professional
"Works as expected, had my coins the day after i made the banktransfer :)",2,M,5,denmark,nothing,0,bank coin day expected extra made offer run work
"God service, hurtige levering. That's what I want!",1,M,5,denmark,god hurt want,0,god hurt lever paige service want
I have purchased chain kits here 3 times.,3,M,5,denmark,nothing,0,3 chain kit purchased time
"Better prices compared to Sweden, I saved almost 1000 SEK by shopping from Varerum. Many thanks.",3,M,5,denmark,better saved thanks,6,saved mum thanks sweden shopping se 1000 price ask compared
"Best servicr, good product, very satisfied and will definitely buy again!",3,F,5,denmark,best good satisfied,8,best buy civic definitely good product satisfied ser
It was a fast and easy buying process. Not that long waiting time.,2,M,3,denmark,easy,1,buying easy fast long process time waiting
It all worked pretty smooth - as it should i.e. Nothing out of the ordinary!,3,M,3,denmark,pretty,1,e nothing ordinary pretty smooth worked
I cannot recommend FOTO.com to anyone. We ordered photos for Christmas presents and we have been charged 2 weeks ago but we have not received the photos. You cannot call them and EMAIL does not answer your email. Please dont buy any products at FOTO.com ever!!!!,3,M,1,denmark,recommend charged please,0,ever email recommend received product present please photo ordered f
Contacted DBA avis long ago for one seller who took money from me and got lost. Never received the purchased product. Whenever you try chat with them they send a reply to send an email instead but when i send email they never bother to reply. I have provided DBA with that guys email and bank account number where i paid the money. But still DBA is a bunch of careless people. Dont recommend others to use DBA  or use it with a big caution. In case of some fraud DBA is not going to help you....,2,M,1,denmark,lost bother careless recommend big fraud help,-6,purchased recommend number one others paid people product provided money
No problem with my order.,3,M,5,denmark,no problem,-3,order problem
Ok ok ok ok ok ok,3,F,5,denmark,nothing,0,ok
"The army-shop has very fine service. I've ordered several items from them, and in each occasion, the package arrived quickly and correct.",3,M,4,denmark,fine,2,package occasion several service quickly army ordered correct fine arrived
"Everything went a 100 procent smooth and professional. I received thorough advices from the very start to the end, so overall a very satisfying experience. I will without doubt use this company again!",3,F,5,denmark,doubt,-1,received professional went use thorough start smooth satisfying recent 100
My order was sent off immediately and,3,M,5,denmark,nothing,0,immediately order sent
"Well just bought a game (again) and like always, they deliver within sec..",2,M,5,denmark,like,2,always bought deliver game like sec well within
"I had several pictures made from Pixum, they all had colorstick and reminded me of pictures from when I was a kid my self. So I was NOT satisfied. When I tryed to contact Pixum Denmark I had to write 3 times before one answers, that I should contact the compagnie in Germany. I tried but I never got through. So about 98 euros lost. I wont recomment this firm.",3,F,1,denmark,satisfied lost won,2,self six picture rec reminded satisfied segno pa several tried
"Amazon was my favourite store, until they increased their shipping rates from 0 to high cost. Unless you are from the UK or rich, shipping cost are way to costfull compared to many other sites.",3,M,1,denmark,increased rich,3,rate many unless uk store site shipping rich 0 favourite
God service.,3,M,5,denmark,god,1,god service
"I always loved ZYB! But when i was visiting there site today, it said that they have been bought by vodafona360 and as result you can not create a new user on the site. Unfortunately, all good things have an end - goodbye ZYB, I doubt that vodafona will do any good with the old ZYB and definately not for free :-(",3,M,3,denmark,loved good doubt good free,9,thing unfortunately result s.36 said site new today vo user
I love this product and use it every day!,2,F,5,denmark,love,3,day every love product use
I was very happy that I could get exactly this model of Ray-Ban from Smartglasses since it's not to be found anywhere else on the internet in Europe or in stores in Denmark (too expensive to buy from USA because of crazy European import taxes). I had no problems dealing with Smartglasses and I am satisfied with the sunglasses I got.,3,M,4,denmark,happy ban smart crazy no problems smart satisfied,0,ray since import internet model problem got satisfied tax store
"I ordered on this website alloy wheels and tires and I was very pleased with price and the services are ok. I was not disappointed, so 5 stars for Daekonline.dk. :)",3,M,5,denmark,pleased disappointed,1,price ordered week webster tire star service 5 pleased disappointed
"I haven't had any problems the 8 times or so i have ordered from Pro direct soccer, the shipping has taken the advised time or less and the goods have been as described.",2,M,5,denmark,problems,-2,pro ordered taken soccer shipping problem 8 described good advised
"Hi, I had a very good service experience with Epplehuset today; I went in with my MacPro book to have the head phone slot repaired, as I couldn't shift from using the internal speakers to headphones by plugging them in. A guy at epplehuset knew a trick to reset the RAM, so I could take my Mac with me back home right a way - working like it is supposed to with sweet music in the earphones!",3,M,5,denmark,good like sweet,7,sweet take reset right service shift slot speaker supposed ram
I've now bought 3 prints from Luke and i have to say that i'm more than pleased with the service i've been getting every single time. If i have any questions they are very quick to give feedback.,2,M,5,denmark,pleased,3,print pleased single service say quick question 3 getting feedback
ordered coin book and was very pleased for the service i got befoere and after the service.,3,M,4,denmark,pleased,3,book coin fo got ordered pleased service
God service.,2,M,5,denmark,god,1,god service
"kanon service, keep up the good work :)",3,M,5,denmark,good,3,good kan keep service work
November 2013:,3,M,1,denmark,nothing,0,2013 november
God service.,3,F,5,denmark,god,1,god service
"Krogstrup and Heath developed our beautiful website and really helped with guiding me through the development stages of the website in order to optimise potential business. super cool, funny and helpful, Karsten / David are an amazing support and always great to deal with. Totally recommend xx",3,F,5,denmark,beautiful super cool funny helpful amazing support great recommend,24,recommend super leg opt order potential really ka stage tr
Huge tanks to Sunglassesshop for making my look hot and steamy with my new Carrera Sunglasses!!!,3,F,5,denmark,huge,1,carr hot huge look making new opera sho steam sunglass
"Fem Stjerner, simple is that :)",2,M,5,denmark,nothing,0,##jer fe owner simple st
Merlin furniture is NO GO. Get OFF,3,M,1,denmark,no,-1,furniture get go merlin
English:,1,M,4,denmark,nothing,0,english
A happy shopping experience,2,M,5,denmark,happy,3,experience happy shopping
"Lost my baggage in Itally for 7 days, Airberlin refuced to giv me for 3 days because they would not drivet outside Catania - Wonderful service. Have called and send email to airberlin after i got home but no answer after 3 month. :-(",3,M,1,denmark,lost wonderful no,0,ref send mania month outside really home wonderful sober got
"I bought a flashlight, that arrived broken. I just dident work at all. I contacted costumer service, that asked for proof that the flashlight was broken. I then spend some time making a video, that shows the defect flashlight and send it to costumer service - they were just stalling, and asked for more videos  - they just keep asking for more and more. I guess they just dident entend to do anything about the problem. The flashlight was cheap, but  if it dont work, its to expensive.. I recommend to find another supplier",3,M,1,denmark,broken broken defect stall problem recommend,-7,show spend problem proof recommend send service making time video
Having searched online for a fare to Colombo I tried to buy the tickets with QA.,3,M,1,denmark,nothing,0,buy colombo fare online q searched ticket tried
I ordered a Nikon D3100 and got it delivered in 3 days with good packaging to protect the camera.,2,M,5,denmark,good protect,4,ordered got s31 protect packaging 3 nik day delivered camera
http://www.peachguitars.com has everything I want to buy. I have only bought once and it was a really good experience. I have already begun to consider multiple purchases. I have only one wish and that would be free delivery. So I would frequently receive some good products to Denmark.,3,M,5,denmark,want good wish free good,9,receive star peach product purchase really multiple would want gui
"This is the best of the best, when you talk about pokemon homepages.",2,M,5,denmark,best best,6,best home page pikemen talk
let at handle,3,F,5,denmark,nothing,0,handle let
CUBE Agree race,3,M,5,denmark,agree,1,agree cube race
"I just wrote Sixt an Email, concerning this matter. But i wanted to share it here aswell.",3,M,4,denmark,matter share,2,concerning email matter share six wanted well wrote
"If you buy something from them and get a problem, they will help you anyway they can. Great service!",3,M,5,denmark,problem help great,3,anyway buy get great help problem service something
"Whenever I need anything for the house I always go to whiteaway. One stop, one solution, no problems",3,M,5,denmark,stop solution no problems,-3,problem need whenever stop solution always one away go anything
"Did my first bitcoin investment yesterday, that was dead easy. Paid using Dankort, veryfied by sms code and got the coins on my account within 10 minutes.",3,M,5,denmark,dead easy,-2,got easy within using sm paid minute kor investment 10
"The commission for buying is somewhat high (9%), but they are very open about it. However, if you do not want to go through Mt.Gox, and are in Scandinavia, this is a good alternative.",2,M,5,denmark,want good,4,mt high somewhat six scandinavia open 9 however buying go
I ordered a gift for my boyfriend and I was afraid that it will not arrive in time but I was surprised to see that I could get it one day earlier! Thank you and keep up the good work!,2,F,5,denmark,gift afraid thank good,5,keep good time thank surprised see ordered one afraid earlier
"Well, I have been a member on eBay since january 2001. Since that time the site has developed quite much. In generel eBay is a very great site which provides far the most tools for buying and selling. However as a seller I have very limited possibilities as I can only list items under a certain value. First, in 2012/13, it was up to $2500 per month, then it raised to $5000, and now it has just gone up to $7500. This is a very big problem for me, as I cannot use eBay as a serious tool to get scarce and rare items sold.",3,M,2,denmark,great limited certain big problem,2,problem possibility raised quite provides scarce month much seller per
Totally perfect.,3,M,5,denmark,perfect,3,perfect totally
Super service.,3,F,5,denmark,super,3,service super
Super service.,3,M,5,denmark,super,3,service super
Danish:,3,M,4,denmark,nothing,0,danish
"I've only experienced positive things concerning my purchases at Army Star. Only minus has been a bag, which was apparently out of stock at the supplier's, and consequently deleted from my order at some point - however, that was force majeure to some extent.",2,M,4,denmark,positive,2,maj however supplier stock star purchase positive point order minus
No problems with the order. I think they are the only shop in DK that has Lavazza Tierra/Pienaroma & Segafredo Espresso Casa on stock ;),2,M,5,denmark,no problems,-3,pie order think stock shop sega problem press pizza aroma
"I bought a pair of Ray Ban. It took 4 days, from Hong Kong to Denmark.",3,M,5,denmark,ban,-2,4 ban bought day denmark hong kong pair ray took
"I was impressed with this shop - all the fine qualitative articles at endeed very reasonable prices. On top of this came a very professional guidance of the shop staff, so I must say, that I felt very safe here. Here is the place, where you really can get everything for light, backgrounds etc. I can only give my best recommandation of this shop.",2,F,5,denmark,impressed fine top safe best,11,reasonable rec price professional putative qu really need sedation shop
I have encountered some hidden fees and I wouldn't recommend this company to my friends and I won't.,2,M,3,denmark,recommend won,5,company encountered fee friend hidden recommend would
"I'm a customer at  Telenor for almost 5 years. In general - I'm satisfied. Prices are acceptable, company is trustworthy, service is ok. The only problems I have - network coverage - some places- where other phones are working  perfectly - telenor phones are loosing signal.",3,F,4,denmark,satisfied trust problems perfectly,4,signal trust problem satisfied service place tel year worthy phone
I have bought products from Army Star 2 times.,3,M,4,denmark,nothing,0,2 army bought product star time
Quality is really bad. If you complain nobody will answer you. Even with 50% discount you should find another company.,3,M,1,denmark,bad complain,-5,even complain quality nobody find 50 discount answer bad another
ok ok ok ok ok ok ok ok ok ok ok,3,F,3,denmark,nothing,0,ok
"Very good service. Note that they only accept DK credit/debit cards so foreigners must use cash. However, if you pay using cash you will get your deposit back in cash immediately upon return of the car. Car was good and staff friendly and helpful. Prices far lower than anything else available. I will definitely rent from them again.",3,M,5,denmark,good accept pay good friendly helpful,10,pay rent however immediately lower must note good price staff
They take your money but they dont give you any service what so ever:,3,M,1,denmark,nothing,0,ever give money service take
I sold my flat in Iceland in 2006 and provided all the necessary papers and documents to the Danish authorities (including the Tax office).,3,M,1,denmark,nothing,0,necessary including sold provided paper office 2006 danish flat authority
"Easy to order products, fast delivery",3,M,5,denmark,easy,1,delivery easy fast order product
"Bought a three-pack of HP Color Laserjet toner and it was sent the next business day. And the price was lower than other sites, too!",3,M,5,denmark,nothing,0,next lower three site sent price pack bought hp day
"I have been with my car for a routine check up and informed them that I especially wanted to check the brakes and if the timing belt is ok (tandrem). After a few hours of waiting I got my car back with a hole under it, because when they used the car lift to pick it up, they didn´t check if the car is rusty or strong enough to hold.",1,F,2,denmark,strong,2,rusty tan ok pick routine informed strong waiting used hour
may be telenor is much better than the other company.,3,F,5,denmark,better,2,better company may much tel zeno
I have an EKORNES Stressless chair where the seat is broken. It is the springs in the seat that is broken.,3,M,1,denmark,broken broken,-2,borne broken chair ek le seat spring stress
"I am very glad for Norwegian. They have really cheap tickets (maybe not to compare with ryanair, but they cover more destinations I am used to fly to without the need to make a change) which is important to me as a student and I am very satisfied with their service. When I had a double-booking due to the technical problems with a credit card, they were very welcoming and arranged the refund. When I went to submit the luggage without a printed ticket (as I am used to fly across the EU just with a booking reference), they helped me out too, so I did not have to stand in the line again. I also really enjoy their large planes with plenty of space I feel safe in and WiFi on board which just saves my day. The meals on board seem to be more expensive compared to the offer of an average airline company, but one has to remember that these guys are from Scandinavia :)",2,F,5,denmark,glad important satisfied problems enjoy safe,8,printed plane remember reference ref really problem safe plenty norwegian
I ordered a bike from Bikebuster. The delivery was fast but they delivered it without setting the front break and shifter which was included in the deal (it costed 500 kr extra). After I told them the problem they wanted me to bring the bike to their warehouse on my own expenses. I don't want to know what would happen if I had any problem during the warranty time. :S,1,F,2,denmark,problem want problem,-3,told want problem setting shifter time know used without warehouse
smilets by :D,2,M,5,denmark,smile,2,smile
"I choose to use telenor when I bought my iphone 4s a year ago... When I started receiving my bills they all seem to be very wrong and suspicious.. Everytime I ask them why my bills are like this, they are just giving me a nonsense/clueless answer. So i decided to leave telenor because I really felt cheated by this company.. I am force to finish 6 months because of the contract and so I did.. But unfortunately I am still receiving bills from them because I need to finish paying my iphone 4s( which I also did) .. the last faktura they send me suddenly got a 100kr gebyr out of nowhere. I am paying every month, I can see it in my netbank, and they just claim that I payed late in the month of december so I need to pay 100kr but in the faktura they send me the information put there was the gebyr is for the month of august.. what the h??? which is which? Who wouldn't feel cheated with this kind of system. The customer representative told me that the gebyr was for the month of december but i was telling him that it is august (it is written august in the faktura they send me), then he told me that I am looking in a wrong faktura,, Can eboks accidentaly send me a wron faktura maybe? I dont think so..",2,F,1,denmark,wrong suspicious like nonsense leave cheated pay pay cheated kind wrong accidental,-15,pay nowhere see representative receiving really put phone paying send
"I have ordered two times, where the products I did order came (1st time was a little trouble, due to DHL failed to inform that they have been out for delivery).",1,M,5,denmark,trouble failed,-4,ordered little trouble time st product came order dh failed
Intet at klage over her.,3,F,4,denmark,nothing,0,get int k silage
"Delivery on time, thanks, nice price as well.",3,M,4,denmark,thanks nice,5,delivery nice price thanks time well
Totally annoying that you need to reload the site every time I returned from a peak at a designers work.,3,M,2,denmark,annoying,-2,annoying designer every load need peak returned site time totally
Will i by from this company again  ..... Yes I will,3,M,5,denmark,yes,1,company yes
pointshop.,3,F,4,denmark,nothing,0,point shop
"All went well with my order. Fast delivery and user friendly webshop. There is only one thing I did not like that much. I was looking for a specific type of pants in various colors. I found the type of pants I was looking for quite easily, however, finding different colors was not so easy or at least it was not very clearly displayed. But I will definetely order there again!",2,F,4,denmark,friendly like easy clearly,6,specific thing one order pant quite sho looking various web
I have bought contact lenses from this site for more than 5 years and have never had any trouble. Keep up the good work,3,M,5,denmark,trouble good,1,5 bought contact good keep lens never site trouble work
No more to say!,3,M,5,denmark,no,-1,say
+ Fast shipping.,2,M,5,denmark,nothing,0,fast shipping
I ordered a bike for my 3 year old and made sure I did so in good time for his birthday.  It says on coop.dk that the delivering time for this product is between 3 and 5 days.  Now it´s been 10 days and nothing yet.  I´ve called customer service twice and the first time I was told that my order had actually been processed 7 days after I made it.,3,M,1,denmark,good,3,say service old order ordered processed product made told twice
OLLYCOM TRADING ApS has changed its name to,3,M,1,denmark,nothing,0,ap changed com name ol trading
"From start to delivery, great service, professional and fast handling of the order, excellent choice. 100% recommended. I'll never even try another supplier.",3,M,5,denmark,great excellent recommended,8,never handling supplier start service recommended professional order 100 excellent
"Super service, billige priser, hurtig levering. Simple as that.",3,F,5,denmark,super hurt,1,big bill hurt lever paige pri service simple super user
"Thanks to destroy the gif birthday of my daughter, two weeks hoping the package, a mail that never responded, and two calls pending that have still not become, this is unacceptable...",2,M,1,denmark,thanks destroy hoping unacceptable,-1,package never unacceptable two thanks still responded pending become gi
"I ordered a steam mop on the internet which had serious malfunctions. I have wrote them an e-mail and ask to replace the product or refund the money. 7 weeks after I have send back the mop with all accessories in the original packaging I got back only the engine without mouth, rags and all the other accessories. How am I supposed to use it? I will make an official complain against them to the Forbrugerklagenævnet.",2,F,1,denmark,complain,-2,replace serious official ordered original packaging product rag ref money
"I could not find a better offer in any other site (not even the airline's own site!)... but it was too confusing after the payment was done. I almost bought a second ticket because I thought I made a mistake. I didn't got the confirmation (and it was only by email, not on the site) right away. Instead, I got an email 20 minutes later.",3,M,4,denmark,better confusing mistake,-2,offer right made minute mistake instead payment thought site find
Totally satisfied customer. Great store - very large selection and low prices. I reccommend this store very much.,2,F,5,denmark,satisfied great,5,rec price totally store selection satisfied com great low customer
very bad delivery from china to denmark..,3,M,1,denmark,bad,-3,bad china delivery denmark
Alt for fed service.,1,M,5,denmark,nothing,0,alt fed service
God service.,2,F,5,denmark,god,1,god service
"Sorry about writing in English; it's the best way for me to express my true feelings. I bought a camera from these people some time ago. Yesterday the shutter broke, which is why I was reminded of them again.",3,M,1,denmark,sorry best true broke,3,reminded people writing way true time sorry shutter ago english
"Have ordered from Bulkpowders several times. Never had any problems, and always excellent products.",2,M,5,denmark,problems excellent,1,problem ordered time several product always po dowd excellent bulk
"It was a very goog buy, the items were as expected and I got them delivered 24 hours after ordering them. I highly recommend them.",3,F,5,denmark,recommend,2,highly goo ordering item hour 24 got buy delivered big
Super service.,3,M,5,denmark,super,3,service super
Product ordered late previous day - arrived next day. Clear and concise web page and payment.,3,M,5,denmark,clear,1,ordered next product previous payment page arrived con excise clear
"I feel very safe ordering food at this site! If something goes wrong, the have a customer care department, whom can help you!",2,F,5,denmark,safe wrong care help,3,ordering go something site safe care help department feel customer
great communication and flawless service. I will definitely be back for more!!,3,M,5,denmark,great,3,back communication definitely flawless great service
very good service. good webshop.,2,M,5,denmark,good good,6,good service sho web
"You can follow the steps of your package, but they are not detailed enough. It really helps to have a time window for estimated delivery. However, it is not possible. If you are not at the address for pick up, then you need to go through a process to have it resent. It is hard when you are working, and cannot be at home all the time. I did not go to work to expect the package, but it came at 18:00. I could easily go to work, and come back if I had a time window when to expect the delivery. The online tracking system can be better to help recipients.",2,M,3,denmark,helps hard better help,5,really step online package pick possible process re however recipient
"Good price, fast shipping(goods got through less than 24h). 5 stars service.",1,M,5,denmark,good,3,24 5 fast good got le oh price service shipping
This whole business is a scam based out of China selling you one thing and sending you another.,3,M,1,denmark,nothing,0,another based business china one sc selling sending thing whole
"Thumps up, as always :o)",3,M,5,denmark,nothing,0,always thump
God service - as usual :-),3,M,5,denmark,god,1,god service usual
Super service.,2,F,5,denmark,super,3,service super
"Good services and fast,this is the most important thing. Thanx Telenor dk",2,M,5,denmark,good important,5,ask fast good important service six tel thing zeno
I bought a Moskito Fly blanket for riding for only 35 EURO. I'm very satisfied with the quality of the blanket and the fit.,3,F,5,denmark,satisfied fit,3,35 blanket bought euro fit fly mo quality riding satisfied
"When I wished to cancel my subscription I contacted their chat support. However, they informed me that since it were 26 days before the end of the billing term I was forced to pay for another year! In other words: they want a 13 months cancellation notice!!! They even refused to change the bill to 1 month instead of 1 year to cover their ""30 days cancellation policy"". In my book this is conmanship of the worst kind, especially considering that I have been a faithful customer since 2005! Be warned that One.com WILL cheat you if they get the chance!",3,M,1,denmark,cancel support forced pay want refused worst kind faithful warned cheat chance,-3,instead informed notice month kind pay forced get refused however
Im very happy to have found this website :),3,F,5,denmark,happy,3,found happy im webster
"Good products, quick delivery and perfect service.",2,F,5,denmark,good perfect,6,delivery good perfect product quick service
God service.,3,M,5,denmark,god,1,god service
God service.,1,M,5,denmark,god,1,god service
"All the items i had order, were deliver very fast, the size and the color were just as shown. I am really happy that i try to order from Smart girl !! Thanks a lot to the team there!!",3,F,5,denmark,happy smart thanks,6,really order thanks team smart size shown color happy girl
"Have ordered from this website +10 times, and they never disappoint. The clothes are as pictured, and the sizes are right. The shipping is fast and the few times when I have had to send it back, it was free and easy to do! They have excellent customer service. I will for sure continue to order from their website. Thumbs up.",1,F,5,denmark,free easy excellent,5,shipping sure right send service point size usa time ordered
"Everyone has their opinion and experience of course, but what can I say to Fullrate that the Great and that I have not had problems like I had a client with Arownet.I hope that will soon increase the upload speed to at least 5MB of it would be madness. PS . I have already invited a few friends on Fullrate",3,M,5,denmark,great problems like hope increase madness,3,p problem like load madness opinion invited speed say increase
"Great price (bought my pair on sale -50% off), fast shipping.  I for one, will be on the lookout for sales and discounts in the futher.",3,M,5,denmark,great,3,one great sale price pair 50 lookout discount fast bought
"I ordered 2 items, both available for delivery, but I only received one. There was no indication or communication from Coolshop about the non-delivered item, so after four days, I had to cancel the second item. This is the second time that i order something from them,  that is not delivered. I find very annoying, that  a company presents items in stock, and finally not be able to deliver. I will never order anything from them again, sorry.",3,M,1,denmark,no cool cancel annoying sorry,-4,present received never non one order ordered indication something sorry
